name,ra,dec,time,fluence
GRB 000511B,295.58,-8.7,51675.75206,0.00000131
GRB 970427,181.35,-8.37,50565.52914,0.00000045
GRB 991105A,259,-8,51487.34186,0.00000196
GRB 011222,129,-8,52265.44101,0.00000069
GRB 010728,175.03,-7.95,52118.80882,0.00000124
GRB 960909,25.88,-7.8,50335.8616,0.00000077
GRB 960703B,4.62,-7.75,50267.57146,0.00001111
GRB 990120,10.2,-7.58,51198.39838,0.00000265
GRB 980917,162.5,-7.5,51073.40844,0.00000619
GRB 000227,43.33,-7.49,51601.90002,0.00001221
GRB 970616,20.44,-7.12,50615.7574,0.0000265
GRB 020413,14.91,-7.11,52377.68072,0.00001118
GRB 001115,34,-7,51863.58797,0.00001054
GRB 010515A,22,-7,52044.09759,0.00000267
GRB 020320,43,-7,52353.24641,
GRB 981101,170.3,-6.6,51118.22191,0.00000045
GRB 991004A,251.9,-6.4,51455.26494,0.00000104
GRB 980920B,199.18,-6.27,51076.55475,0.00000039
GRB 981030,4,-6,51116.05558,0.00000124
GRB 990727,271.7,-6,51386.5589,0.00000634
GRB 000301C,215,-6,51604.52853,0.00000835
GRB 000903C,134,-6,51790.64748,0.00000209
GRB 001110,196,-6,51858.51214,0.00001157
GRB 971206B,161.05,-5.78,50788.80611,0.00000441
GRB 981022C,111.9,-5.03,51108.96421,0.00000026
GRB 010317,33,-5,51985.26953,0.0000136
GRB 011104,190,-5,52217.41809,0.00000393
GRB 971028,213.9,-4.9,50749.86951,0.00000131
GRB 970919B,140.39,-4.74,50710.76,0.000011
GRB 971207A,133.74,-4.59,50789.83613,0.00000512
GRB 000429,98.34,-4.42,51663.42178,0.0000218
GRB 980808A,123.12,-4.11,51033.32686,0.000015
GRB 980516,89,-4,50949.47473,0.0004466
GRB 001204A,77,-4,51882.09973,0.00000074
GRB 010430,8,-4,52029.96076,
GRB 010723,266,-4,52113.70133,0.00000208
GRB 980617,55.95,-3.82,50981.11935,0.0000186
GRB 990704A,184.79,-3.8,51363.7294,0.000001
GRB 991018,224.03,-3.68,51469.79354,0.0000067
GRB 990516C,253.55,-3.64,51314.9961,0.00000527
GRB 980401B,35.44,-3.51,50904.38266,0.00000116
GRB 990711B,288.7,-3.5,51370.56841,0.00000046
GRB 970611,78.37,-3.31,50610.34826,
GRB 970303,130,-3,50510.02567,0.00000017
GRB 990620,133,-3,51349.94875,0.0000226
GRB 000621,247,-3,51716.08392,0.0000162
GRB 000718B,111,-3,51743.86608,0.0000688
GRB 010420,159,-3,52019.94301,0.000002
GRB 960806,182.93,-2.19,50301.93653,0.00001504
GRB 990624,82,-2,51353.88444,0.00000147
GRB 001118A,42,-2,51866.34704,0.00000562
GRB 010309,19,-2,51977.52351,0.0000007
GRB 010411A,13,-2,52010.54862,0.00000037
GRB 010818A,328,-2,52139.57859,0.0000108
GRB 010818B,167,-2,52139.87338,0.0000006
GRB 970311A,20.7,-1.9,50518.35031,0.0000036
GRB 980808B,155.8,-1.9,51033.91201,0.000003
GRB 990202A,315.85,-1.78,51211.14968,0.00000029
GRB 000310,5.4,-1.46,51613.63003,0.0000009
GRB 970131A,289,-1,50479.90323,0.00000291
GRB 990615,342,-1,51344.19905,0.0000013
GRB 990923,334,-1,51444.67767,0.00000166
GRB 010418,342,-1,52017.3417,0.0000218
GRB 010510,47,-1,52039.0297,0.00000106
GRB 980627A,159.71,-0.23,50991.18089,0.00000059
GRB 980118,96,0,50831.49569,0.00000071
GRB 000301B,239,0,51604.51926,0.00000192
GRB 010505B,192,0,52034.49016,0.00000024
GRB 000225,110.56,0.53,51599.06632,0.00000213
GRB 971206C,56,1,50788.91509,0.00000049
GRB 981126B,57,1,51143.80093,0.00000279
GRB 000519,346.16,1.17,51683.34597,0.00000254
GRB 990104B,129.96,1.19,51182.66829,0.0002077
GRB 990718,286.92,1.33,51377.50478,0.0000191
GRB 980103B,133.85,1.48,50816.66751,0.00000232
GRB 990318A,244.9,1.65,51255.1353,0.00000199
GRB 980511,66.99,1.94,50944.08016,0.00000065
GRB 990918,262.08,1.97,51439.23142,0.00000181
GRB 980416,182,2,50919.59209,0.00000224
GRB 001215A,40,2,51893.20596,0.00000213
GRB 010220A,315,2,51960.80618,
GRB 990719,32.9,2.1,51378.91917,0.00000092
GRB 971103,3.5,2.2,50755.31362,0.00000182
GRB 970407,174.28,2.66,50545.49715,0.0000009
GRB 990102B,203.48,2.74,51180.57777,0.0000059
GRB 970128,28,3,50476.98274,0.00000313
GRB 971118,36,3,50770.86332,0.0000013
GRB 010301,173,3,51969.24221,0.00000062
GRB 010602,84,3,52062.49801,0.00000027
GRB 990603D,263.76,3.07,51332.80486,0.00000031
GRB 980811,266.8,3.51,51036.28133,0.00000375
GRB 981221A,283.68,3.61,51168.10483,0.00000084
GRB 991002B,25.16,3.75,51453.95073,0.0000006
GRB 980106,286,4,50819.60527,0.00000103
GRB 990216A,316,4,51225.07785,0.00000931
GRB 991209B,359,4,51521.79969,0.00000036
GRB 020119B,125,4,52293.18553,0.0000173
GRB 971206A,117.84,4.13,50788.53506,0.00000341
GRB 990105,306.61,4.33,51183.36793,0.00000117
GRB 991101,25,5,51483.1572,0.00000189
GRB 000904,12,5,51791.55465,0.00000665
GRB 980922,258.95,5.07,51078.23769,0.00000252
GRB 980424,93.33,5.18,50927.06398,0.00000359
GRB 990525,268.64,5.9,51323.01613,0.00000234
GRB 970313,179,6,50520.40692,0.00001058
GRB 971019,153,6,50740.62214,0.00001113
GRB 000623,296,6,51718.04498,0.00000072
GRB 991011B,287.1,6.1,51462.41632,0.00000061
GRB 000830C,353.55,6.35,51786.99296,0.0000097
GRB 990814B,164.32,6.62,51404.90306,0.00000039
GRB 000402B,343.53,6.65,51636.60484,0.00000555
GRB 990320,5.7,6.7,51257.9597,0.00000161
GRB 990816,187.97,6.7,51406.11439,0.00000482
GRB 981112,203,7,51129.16372,0.00000278
GRB 980810A,334.7,7.1,51035.18455,0.00000047
GRB 980321,42.25,7.59,50893.25434,0.00000699
GRB 010528,56,8,52057.13918,0.00000065
GRB 980712A,331.9,8.3,51006.21508,0.00000211
GRB 970612A,272.62,8.42,50611.30454,
GRB 991013B,123.94,8.56,51464.85987,0.0000008
GRB 980703,359.78,8.58,50997.18249,0.0000146
GRB 970417B,56.53,8.61,50555.59787,
GRB 990712A,126.52,8.65,51371.32314,0.00001099
GRB 990312B,189,9,51249.69146,0.00000218
GRB 000502A,68,9,51666.14125,0.00000128
GRB 961023,328.4,9.3,50379.08976,
GRB 980409,206.37,9.83,50912.08929,0.00000289
GRB 961125A,278,10,50412.01722,0.00000026
GRB 970416,332,10,50554.96803,0.00000115
GRB 000525,169,10,51689.25594,0.00000109
GRB 010220B,293,10,51960.8551,0.00000154
GRB 010404,15,10,52003.35265,0.00000256
GRB 010505A,41,10,52034.26838,0.00000061
GRB 970617A,161.7,10.6,50616.71141,
GRB 990226,244.47,10.66,51235.3575,0.00000884
GRB 970417C,331,11,50555.75855,0.00000023
GRB 991226B,269,11,51538.96457,0.00000054
GRB 010629B,94,11,52089.79927,0.00000521
GRB 991216B,79.88,11.18,51528.67172,0.0001463
GRB 991014,102.78,11.6,51465.91149,0.00000093
GRB 970228,75.49,11.77,50507.12362,0.00000829
GRB 980404,0,11.8,50907.78807,0.0000008
GRB 000926,146,12,51813.87715,0.00000026
GRB 010119A,150,12,51928.01383,
GRB 010705,67,12,52095.17653,0.00000072
GRB 010802,177,12,52123.35787,0.00000493
GRB 010119B,283.46,12.02,51928.43029,0.00000432
GRB 960731,43.93,12.51,50295.24032,0.00000169
GRB 001204B,40.29,12.9,51882.33413,0.00000068
GRB 971015,265.71,12.91,50736.15964,0.00000111
GRB 970526,1.12,12.94,50594.0788,0.00000298
GRB 970812,111,13,50672.15233,0.00000183
GRB 990306,315.01,13.45,51243.69895,0.00000115
GRB 010412,290.91,13.62,52011.90728,0.0000298
GRB 980925,323,14,51081.83663,0.000006
GRB 000123,318.07,14.1,51566.57618,0.00000323
GRB 961224A,319.5,14.5,50441.42434,0.0000019
GRB 990307,19.2,14.59,51244.45119,0.00000021
GRB 000205B,203,14.6,51579.52718,0.00000409
GRB 970821,117,15,50681.45791,0.000003
GRB 001022A,196,15,51839.01271,0.00000088
GRB 990526,285.7,15.1,51324.54714,0.00000033
GRB 991103,320.95,15.14,51485.77964,0.00000459
GRB 980812A,145.1,15.7,51037.20424,0.00000121
GRB 970311B,320,16,50518.36333,0.00000031
GRB 990208A,303.08,16.13,51217.04456,0.00000147
GRB 000421,174.91,16.98,51655.51637,0.0000108
GRB 970518,77,17,50586.30014,0.00000369
GRB 010721,118,17,52111.16448,0.00001201
GRB 981220,55.64,17.15,51167.91141,0.00000717
GRB 981216A,226.4,17.2,51163.22866,0.00000113
GRB 970517A,333.58,17.32,50585.01317,0.00000129
GRB 961220,6.9,17.33,50437.22351,
GRB 000727,176.3,17.4,51752.82131,
GRB 980224,186,18,50868.871,0.00000442
GRB 991004B,146,18,51455.63376,0.00000616
GRB 001218,102,18,51896.08759,0.00000087
GRB 010923,302.07,18.03,52175.392,0.00000155
GRB 000206,28.1,18.2,51580.10628,
GRB 980401A,125.7,18.27,50904.18882,0.00000526
GRB 970818,319.72,18.98,50678.75497,0.00000162
GRB 980615B,43,19,50979.42519,0.0001059
GRB 990118B,299,19,51196.52542,0.00000028
GRB 990518A,235.25,19.2,51316.06047,0.00000124
GRB 990311B,43.95,19.25,51248.92481,0.0000242
GRB 970111,232.06,19.6,50459.40556,0.0000492
GRB 990714,231.19,19.66,51373.75959,0.00000231
GRB 981107,317,20,51124.00902,0.0000134
GRB 010324,107.78,20.08,51992.48088,0.00001237
GRB 970509,192.38,20.1,50577.55829,0.000009
GRB 980315A,75.84,20.36,50887.11802,0.00000022
GRB 980508,334.08,20.46,50941.17183,0.00000432
GRB 960801B,230,21,50296.65905,0.00000062
GRB 961015B,29,21,50371.49514,0.00000417
GRB 971130,111,21,50782.85395,0.0000044
GRB 991122B,266,21,51504.37814,0.00000016
GRB 000618,89,21,51713.37199,0.00000093
GRB 970302B,275.92,21.02,50509.77947,0.00000353
GRB 970306,18.34,21.36,50513.1169,
GRB 960919,233.34,21.57,50345.93611,0.00000112
GRB 990707B,72.41,21.84,51366.81895,0.00000197
GRB 990520,198,22,51318.51304,0.00000079
GRB 991212,317,22,51524.28708,0.00000025
GRB 000627,51,22,51722.19593,0.0000007
GRB 000821,359,22,51777.09505,0.00000268
GRB 010618B,95,22,52078.67126,0.00000098
GRB 980429,130.17,22.81,50932.36523,0.00000211
GRB 980627B,180.2,22.83,50991.52539,0.00000125
GRB 970405A,98.84,22.84,50543.15418,0.00000454
GRB 980425A,174,23,50928.44576,0.00000141
GRB 010913,127,23,52165.86712,0.00000015
GRB 981215B,194.73,23.24,51162.58986,0.00000264
GRB 000811,299.58,23.53,51767.64584,0.0000268
GRB 980228,184,24,50872.96642,0.00000415
GRB 990622A,116,24,51351.43781,0.00000637
GRB 991109,227,24,51491.87617,0.00000162
GRB 000211,3.2,24,51585.52343,
GRB 000604,91,24,51699.35488,0.0000014
GRB 010123,99,24,51932.09631,0.00000177
GRB 010427B,319,24,52026.38894,0.0000526
GRB 980527,276.93,24.15,50960.34862,0.00000122
GRB 981221B,150.38,24.53,51168.73442,0.0000033
GRB 980810B,349.93,24.64,51035.7747,
GRB 990323,208.07,24.66,51260.37352,0.00000246
GRB 971029,101.12,24.67,50750.06164,0.0000402
GRB 990521,206,25,51319.96725,0.00000974
GRB 000402A,318,25,51636.12212,0.00000073
GRB 010325,19,25,51993.27646,0.00000304
GRB 970629,29.62,25.04,50628.59497,
GRB 990917C,155.3,25.8,51438.82291,0.00000107
GRB 010222B,106,26,51962.87064,0.00000063
GRB 010910,274,26,52162.10476,
GRB 980420,292.81,26.56,50923.42144,0.00001239
GRB 980918,134.7,26.88,51074.57635,0.00000018
GRB 971228B,34.4,26.9,50810.62074,0.00000108
GRB 970429,34.72,26.98,50567.48361,0.0000075
GRB 980407,64,27,50910.78588,0.00000429
GRB 980718,129,27,51012.04905,0.00000101
GRB 990829A,261,27,51419.13883,0.00000211
GRB 010617,259,27,52077.12005,0.00000221
GRB 010710B,149,27,52100.98209,0.0000248
GRB 020212B,154,27,52317.98057,0.00000156
GRB 020305,62,27,52338.62943,
GRB 000420A,16.45,27.18,51654.48926,0.00000128
GRB 980910B,205.49,27.47,51066.83498,0.00000024
GRB 990111B,173.65,27.82,51189.74884,0.00000397
GRB 010209A,8,28,51949.21596,
GRB 010427A,13,28,52026.0683,0.00000475
GRB 010616,63,28,52076.06811,0.00000085
GRB 010623,321,28,52083.1467,0.00000055
GRB 011116,294,28,52229.14936,0.00000324
GRB 970613,106.85,28.19,50612.22466,
GRB 980819,192.92,28.47,51044.36282,0.00000261
GRB 980222,31.21,28.51,50866.10134,0.00000117
GRB 970330B,332,29,50537.50916,0.00000154
GRB 980320,82,29,50892.68228,0.00000049
GRB 980324A,66,29,50896.47552,0.00000071
GRB 000916,85,29,51803.59377,0.00000079
GRB 990711C,66.07,29.22,51370.90963,0.00000262
GRB 961008,258.69,29.57,50364.22291,0.00000057
GRB 981125A,254.63,29.87,51142.35166,0.00000588
GRB 000205A,8.41,30.18,51579.36102,
GRB 990406,306.1,30.3,51274.85628,0.00000159
GRB 960802,249.52,30.53,50297.92155,0.00000082
GRB 000302,174.46,30.66,51605.59892,0.00000132
GRB 970314,106,31,50521.1675,
GRB 971218,248,31,50800.52968,0.00000141
GRB 010226B,181,31,51966.8939,0.00000023
GRB 010908,251,31,52160.75006,0.00000133
GRB 981228,285.76,31.31,51175.51638,0.0000042
GRB 980315B,74.65,31.57,50887.30895,0.00001038
GRB 990803,80.6,31.7,51393.66626,0.00000043
GRB 971127,225.61,31.93,50779.00326,0.00000604
GRB 960916D,206,32,50342.63557,0.0000076
GRB 970203,251,32,50482.06384,0.00000939
GRB 970701,272.65,32.3,50630.46931,
GRB 981203A,161.46,32.91,51150.04119,0.0000642
GRB 010605,84,33,52065.61148,0.00000019
GRB 011230A,16,33,52273.32382,0.00000087
GRB 980706A,298.28,33.56,51000.65138,0.00000407
GRB 980812B,337.3,33.9,51037.21954,0.00000518
GRB 990821B,70,34,51411.46023,0.00000187
GRB 000922,94,34,51809.88994,0.00000091
GRB 990330B,160.65,34.31,51267.81001,0.00000251
GRB 980705,157.1,34.9,50999.26811,0.00000046
GRB 980421,220.15,34.92,50924.94725,0.00000325
GRB 991201,245,35,51513.95225,0.00000045
GRB 980101,205.07,35.05,50814.14403,0.00000067
GRB 001019,257.93,35.34,51836.9995,0.00000819
GRB 000126,0.56,35.52,51569.29028,0.00000154
GRB 010402,301,36,52001.56676,0.00000056
GRB 020221,48.7,36.3,52326.33869,0.0000195
GRB 980616,213.32,36.37,50980.56174,0.00000232
GRB 001212B,102.4,36.44,51890.62318,0.0000204
GRB 000217,16.56,36.51,51591.44938,0.00000185
GRB 970131B,253.79,36.59,50479.90707,0.00000046
GRB 961126,150.34,36.72,50413.28008,0.0000007
GRB 010407A,84,37,52006.30343,0.00000107
GRB 970609,195.48,37.05,50608.08542,
GRB 000312,320.29,37.92,51615.22494,0.00000615
GRB 970406A,201,38,50544.01225,0.00000555
GRB 990604B,91.09,38.05,51333.83311,0.00000377
GRB 990202B,336.06,38.43,51211.65148,0.00000022
GRB 971102A,181.1,38.6,50754.06468,0.00000109
GRB 981022A,146.8,38.8,51108.25096,0.00000075
GRB 980329A,105.67,38.83,50901.15586,0.0000438
GRB 980701,138,39,50995.77718,0.00000089
GRB 990701,171,39,51360.46119,0.00000121
GRB 000529A,218,39,51693.00267,0.00000023
GRB 010113,325,39,51922.20483,0.00000053
GRB 010208C,131,39,51948.60159,0.00000302
GRB 010626,303,39,52086.10132,0.00000112
GRB 970824A,221.87,39.26,50684.72484,0.00000326
GRB 000330,358.31,39.26,51633.87325,
GRB 010213,257.34,39.26,51953.12318,0.00000511
GRB 990102A,277.38,39.33,51180.21294,0.00000604
GRB 980116,296,40,50829.62611,0.00000027
GRB 010407C,68,40,52006.94175,0.00000031
GRB 991115,294.22,40.44,51497.78344,0.00000416
GRB 991130,114.8,40.61,51512.54652,0.00000271
GRB 000306,226.07,40.92,51609.75037,0.00000235
GRB 010921,343.9,40.93,52173.21933,0.0000134
GRB 981104,351,41,51121.72035,0.0000056
GRB 990117B,188,41,51195.98352,0.00000621
GRB 001205,260,41,51883.62465,0.00000215
GRB 010826,299,41,52147.75418,0.0000296
GRB 000630,221.81,41.22,51725.02152,0.0000151
GRB 970610,32.7,41.8,50609.41961,
GRB 961026,99.32,41.88,50382.25822,0.00000487
GRB 970502,304,42,50570.42369,0.00000079
GRB 980920A,344,42,51076.09904,0.0000022
GRB 001101,119,42,51849.91147,0.00000123
GRB 010730,244,42,52120.49906,0.00000125
GRB 970627A,120.84,42.28,50626.30074,
GRB 980313,31.85,42.33,50885.37803,0.0000059
GRB 981121,15.51,42.33,51138.05988,0.00000397
GRB 980714,327,43,51008.82259,0.0000011
GRB 010222A,223.05,43.02,51962.30767,0.0000837
GRB 960723A,94.99,43.25,50287.19865,0.00000663
GRB 970612B,290.23,43.52,50611.60308,
GRB 961120,286.8,43.6,50407.35223,0.00000034
GRB 001217,195,44,51895.68089,0.00000432
GRB 981005,275.24,44.05,51091.75029,0.00000183
GRB 980629,308.46,44.29,50993.06528,0.00000457
GRB 980605,264.3,44.5,50969.59178,0.00000089
GRB 990715,154.42,44.51,51374.99972,
GRB 990709,299.03,44.6,51368.6642,0.00000037
GRB 990123A,231.37,44.75,51201.40775,0.0001913
GRB 980304,18.4,44.8,50876.61185,0.00000104
GRB 970430,259.71,44.93,50568.80459,0.00000015
GRB 970816,91.57,44.97,50676.09566,0.00001708
GRB 961015A,305,45,50371.44219,0.00000244
GRB 980622,312,45,50986.84837,0.00000112
GRB 000116,245,45,51559.57221,0.00000067
GRB 960725,90.3,45.1,50289.7355,0.00000051
GRB 970919A,194.98,45.46,50710.15626,0.00000142
GRB 990913A,153,46,51434.28606,0.000024
GRB 010406,158,46,52005.03907,
GRB 990905,95.4,46.13,51426.9437,
GRB 980403,279.55,46.41,50906.96935,0.00001018
GRB 000906,272,47,51793.87557,0.00000641
GRB 010212B,219,47,51952.7267,0.00000528
GRB 971002,8.42,47.25,50723.73723,0.00000048
GRB 990606,151,48,51335.0501,0.0000015
GRB 991105B,16,48,51487.44412,0.00000046
GRB 001108,233,48,51856.88819,0.00000146
GRB 010208B,33,48,51948.17248,0.00000124
GRB 990611A,228.12,48.01,51340.42166,0.0000012
GRB 000419,330.07,48.28,51653.09223,0.00001082
GRB 991217,115.3,48.5,51529.25253,0.00000235
GRB 010214,265.24,48.58,51954.36675,0.00000344
GRB 000323,193,48.82,51626.37646,0.00001193
GRB 981022B,14.89,48.92,51108.7514,0.00000267
GRB 960720,262.65,49.08,50284.48395,0.00000195
GRB 971024A,276.21,49.47,50745.48163,0.00000267
GRB 980706C,198,49.7,51000.74059,0.00000096
GRB 010126B,179.29,49.75,51935.38248,0.00000082
GRB 990819,225,50,51409.76951,0.00000121
GRB 990210,108.11,50.11,51219.18628,0.00000128
GRB 971110,241.67,50.37,50762.78692,0.0001238
GRB 970817,50.3,50.5,50677.8067,0.00000131
GRB 971223A,221.65,50.53,50805.02642,0.00000321
GRB 000314,137.71,50.66,51617.36925,0.00000181
GRB 970525,149.5,50.8,50593.36791,
GRB 970123,96,51,50471.35876,0.00000647
GRB 990207,166,51,51216.80642,0.00000112
GRB 971023B,288.08,51.52,50744.46683,0.00000236
GRB 980105,37.2,51.66,50818.03104,0.00000696
GRB 990213,145.89,51.72,51222.40698,0.00000162
GRB 981017,211,52,51103.02647,0.00000028
GRB 990313,338,52,51250.39019,0.00000093
GRB 990827,264,52,51417.83513,0.00000073
GRB 990903,237,52,51424.23762,0.00000346
GRB 000606,247,52,51701.0795,0.00000214
GRB 000613,133,52,51708.02204,0.00000044
GRB 010917,140,52,52169.29483,
GRB 020113A,84,52,52287.08624,0.00000263
GRB 000629,104,53,51724.01965,0.0000004
GRB 001011A,67,53,51828.4214,0.00000028
GRB 020409A,151,53,52373.39396,0.00000265
GRB 010304,316.59,53.21,51972.22142,0.00000402
GRB 990409,6.3,53.3,51277.96824,0.0000016
GRB 000518,71.33,53.91,51682.2374,0.00000254
GRB 010511,307,54,52040.69058,0.0000009
GRB 011216,43,54,52259.12179,0.0000013
GRB 020311,57,54,52344.0566,0.00001229
GRB 961211,281.71,54.82,50428.08069,
GRB 981126A,65,55,51143.72314,0.00000293
GRB 000327,316,55,51630.94302,0.00001166
GRB 010111,141,55,51920.78019,0.00000222
GRB 010303,294,55,51971.63574,0.00000204
GRB 010727A,279,55,52117.04611,0.00000037
GRB 991104,53.13,55.08,51486.71329,0.00000686
GRB 001109,277.53,55.3,51857.39112,0.00000423
GRB 990220,163.05,55.6,51229.50229,0.00000324
GRB 990925,317,56,51446.95179,0.00000026
GRB 001219A,50,56,51897.31631,0.0000059
GRB 990516A,85.62,56.09,51314.8717,0.00000041
GRB 980706B,162,57.33,51000.66652,0.000015
GRB 960923,256.33,57.35,50349.02656,0.00000217
GRB 990708,178.13,57.51,51367.96653,0.0000011
GRB 991129,313.73,57.53,51511.52648,0.00000115
GRB 960916E,153.96,57.55,50342.99189,0.0000058
GRB 990820,120,58,51410.964,0.00000587
GRB 990621,132.9,58.1,51350.50859,0.00000082
GRB 981106,323.8,58.4,51123.44536,0.00000216
GRB 970713B,127.12,58.45,50642.87311,
GRB 970713A,274.48,58.65,50642.63708,
GRB 961110,61.1,59,50397.31223,0.00000072
GRB 000903A,327,59,51790.54294,0.00000053
GRB 971027A,205.7,59.2,50748.11354,0.00000753
GRB 971227,194.4,59.25,50809.34939,0.00000188
GRB 000207,289.7,59.25,51581.99747,0.00000313
GRB 970919C,298.55,59.56,50710.92378,0.00000359
GRB 020327B,337,60,52360.10148,0.00000237
GRB 990206,112.1,60.4,51215.66043,0.00000047
GRB 000222,53.99,60.6,51596.57252,0.00000023
GRB 991106,39.24,60.63,51488.79412,0.00000454
GRB 970315A,2.15,60.72,50522.65341,0.0000406
GRB 970223,240,60.8,50502.75097,0.00000023
GRB 990917A,42,61,51438.59594,0.00000401
GRB 000828A,19,61,51784.74697,0.00000073
GRB 981229,326.69,61.42,51176.39103,0.00000019
GRB 010220C,39.25,61.77,51960.95213,0.00000463
GRB 981125B,202.31,61.86,51142.87941,0.00000635
GRB 970922B,328,62,50713.10135,0.00000435
GRB 970614,234.69,62.2,50613.96367,
GRB 970603B,177.05,62.31,50602.98265,
GRB 010104B,317.37,63.51,51913.72326,0.00000105
GRB 970424A,18,64,50562.41417,0.00000074
GRB 971214B,179.12,65.2,50796.97271,0.00000737
GRB 990507,137.56,65.9,51305.82564,0.00000054
GRB 990310,232,66,51247.3575,0.00000031
GRB 020409B,131.31,66.69,52373.88302,0.00000148
GRB 011230B,82,67,52273.36692,0.00000326
GRB 020416,4,68,52380.32863,0.00000178
GRB 000415,175.47,68.27,51649.01122,0.00000238
GRB 961106,296.9,68.7,50393.49803,0.00000015
GRB 970221A,33.6,68.8,50500.15925,0.00000095
GRB 970317B,111.75,68.9,50524.97256,0.00000327
GRB 970820,95.21,68.93,50680.23404,0.000001
GRB 020119C,58,69,52293.67418,0.00000066
GRB 000620B,113.82,69.2,51715.23163,
GRB 990308A,48.19,69.21,51245.12838,0.00000088
GRB 000110,312,70,51553.19358,0.00000489
GRB 990308B,64.72,70.1,51245.8247,0.00000105
GRB 000104B,223.24,70.39,51547.60152,0.00000082
GRB 971207B,138.2,71,50789.87375,0.00000149
GRB 980613,154.44,71.48,50977.20215,0.00000186
GRB 980112B,40.51,71.64,50825.32644,0.00000078
GRB 990915B,97.1,71.87,51436.969,
GRB 000212,329,72,51586.71287,0.00000082
GRB 000615A,233.14,73.8,51710.26236,0.00000096
GRB 990919,69.4,74,51440.57104,0.0000031
GRB 960927,199.56,74.13,50353.15791,
GRB 990104A,268.1,74.5,51182.45836,0.0000019
GRB 990730A,141.36,74.8,51389.7911,0.00000294
GRB 000301A,354.86,75.78,51604.10688,0.00000362
GRB 020426,143,76,52390.99738,0.00000068
GRB 000418,69.8,76.15,51652.89604,0.0000002
GRB 960805A,186.03,76.36,50300.89522,0.00000036
GRB 000517A,107.98,76.74,51681.23368,0.00000179
GRB 960912,95.14,76.86,50338.58157,0.00000863
GRB 990726,289,77,51385.12469,0.00000712
GRB 980519B,350.56,77.25,50952.51414,0.00000858
GRB 971208B,356.46,77.94,50790.32542,0.0000962
GRB 980419,130,78,50922.88108,0.00000331
GRB 991128,121,78,51510.25278,0.00000102
GRB 980919,309.29,78.29,51075.81172,0.00000175
GRB 971122,300.49,78.47,50774.89561,0.00000875
GRB 970928,168.3,78.63,50719.09847,0.00000038
GRB 970508,103.37,79.28,50576.90402,0.00000165
GRB 971024B,141,80,50745.5602,0.00000295
GRB 980124A,272.22,80.3,50837.27403,0.00000997
GRB 000409,264.37,80.82,51643.62535,0.00000131
GRB 010507B,347,81,52036.38346,0.00000132
GRB 020322,270.21,81.1,52355.16084,0.00000085
GRB 970815,242.18,81.5,50675.50492,0.00001095
GRB 960707A,320.95,82.51,50271.42825,0.00000334
GRB 991124A,142,84,51506.27919,0.00000157